1 1.308 6279.98 +1
1 1.308 6307.89 +1
1 1.301 6456.3 +1
1 1.122 5959.12 +1
1 1.486 6026.89 +1
1 1.397 6517.73 +1
1 1.349 6434.93 +1
1 1.39 6456.55 +1
1 1.43 6546.41 +1
1 1.43 6578.52 +1
1 1.434 6604.07 +1
1 1.318 6835.3 +1
1 1.219 6480.63 +1
1 1.232 6278.04 +1
1 1.236 6273.11 +1
1 1.252 6248.85 +1
1 1.321 6198.63 +1
1 1.288 6226.57 +1
1 1.288 6251.8 +1
1 1.24 6311.48 +1
1 1.217 6271.55 +1
1 1.183 6220.21 +1
1 1.2 5977.47 +1
1 1.104 5698.82 +1
1 1.104 5714.7 +1
1 1.093 5809.31 +1
1 1.008 5334.63 -1
1 0.957 5252.8 -1
1 0.914 5084.18 -1
1 0.914 5111.1 -1
1 0.949 5129.14 -1
1 0.912 5147.14 -1
1 0.903 5133.53 -1
1 0.902 5079.43 -1
1 0.92 5097.12 -1
1 0.92 5183.05 -1
1 0.931 5172.42 -1
1 0.981 5193 -1
1 0.948 5265.8 -1
1 0.955 5304.71 -1
1 0.955 5315.87 -1
1 0.991 5346.94 -1
1 0.989 5339.37 -1
1 0.991 5359.76 -1
1 0.991 5355 -1
1 0.992 5379.04 -1
1 0.992 5379.04 -1
1 0.986 5372.79 -1
1 0.984 5376.89 -1
1 0.954 5413.47 -1
1 0.943 5368.36 -1
1 0.943 5305.46 -1
1 0.916 5269.01 -1
1 0.908 5205.21 -1
1 0.906 5134.56 -1
1 0.884 5097.89 -1
1 0.889 5056.78 -1
1 0.889 5070.42 -1
1 0.88 5154.41 -1
1 0.909 5145.44 -1
1 0.887 5152.06 -1
1 0.937 5135.3 -1
1 0.937 5183.58 -1
1 0.919 5217.35 -1
1 0.987 5274.08 -1
1 0.982 5350.75 -1
1 0.98 5382.83 -1
1 0.98 5325.64 -1
1 0.967 5320.73 -1
1 0.966 5345.59 -1
1 0.976 5340.78 -1
1 0.983 5340.38 -1
1 0.986 5341.5 -1
1 0.986 5339.84 -1
1 0.981 5361.36 -1
1 0.98 5341.31 -1
1 0.967 5320.4 -1
1 0.941 5260.67 -1
1 0.941 5292 -1
1 0.989 5273.51 -1
1 0.986 5253.92 -1
1 0.96 5256.48 -1
1 0.904 5234.58 -1
1 0.894 5230.2 -1
1 0.894 5209.62 -1
1 0.893 5166.17 -1
1 0.861 5171.94 -1
1 0.906 5212.21 -1
1 0.917 5247.78 -1
1 0.917 5231.92 -1
1 0.922 5224.3 -1
1 0.932 5247.31 -1
1 0.94 5328.82 -1
1 0.944 5391 -1
1 0.943 5393.68 -1
1 0.943 5356.14 -1
1 0.944 5370.37 -1
1 0.942 5351.66 -1
1 0.938 5301.86 -1
1 0.93 5282.15 -1
1 0.93 5253.88 -1
1 0.917 5220.43 -1
1 0.91 5218.42 -1
1 0.902 5230.49 -1
1 0.905 5203.35 -1
1 0.905 5160.3 -1
1 0.912 5200.85 -1
1 0.92 5208.4 -1
1 0.922 5233.86 -1
1 0.918 5245.2 -1
1 0.915 5261.35 -1
1 0.915 5258.88 -1
1 0.913 5256.55 -1
1 0.931 5255.73 -1
1 0.942 5263.78 -1
1 0.942 5298.18 -1
1 0.942 5313.01 -1
1 0.958 5360.26 -1
1 0.957 5395.79 -1
1 0.959 5427.92 -1
1 0.987 5404.41 -1
1 0.987 5372.25 -1
1 0.982 5397.73 -1
1 0.982 5411.45 -1
1 0.957 5386.61 -1
1 0.943 5306.82 -1
1 0.939 5272.72 -1
1 0.939 5281.21 -1
1 0.951 5290.04 -1
1 0.953 5289.95 -1
1 0.953 5257.39 -1
1 0.905 5280.13 -1
1 0.905 5307.12 -1
1 0.941 5330.7 -1
1 0.923 5303.23 -1
1 0.929 5254.5 -1
1 0.954 5254 -1
1 0.925 5303.25 -1
1 0.925 5360.61 -1
1 0.943 5420.15 -1
1 0.947 5475.59 -1
1 0.944 5507.93 -1
1 0.922 5503.52 -1
1 0.922 5412.33 -1
1 0.923 5309.73 -1
1 0.903 5226.68 -1
1 0.903 5212.65 -1
1 0.904 5201.03 -1
1 0.899 5174.1 -1
1 0.899 5174.26 -1
1 0.904 5140 -1
1 0.906 5159.87 -1
1 0.914 5185.92 -1
1 0.915 5264.72 -1
1 0.915 5212.81 -1
1 0.916 5186.08 -1
1 0.886 5158.45 -1
1 0.888 5183.71 -1
1 0.9 5199.35 -1
1 0.924 5221.25 -1
1 0.924 5277.2 -1
1 0.929 5309.3 -1
1 0.933 5323.26 -1
1 0.987 5348.74 -1
1 0.989 5377.11 -1
1 0.989 5445.25 -1
1 0.961 5419.93 -1
1 0.95 5403.42 -1
1 0.941 5381.86 -1
1 0.944 5372.36 -1
1 0.948 5347.27 -1
1 0.948 5369.28 -1
1 0.943 5387.59 -1
1 0.944 5397.13 -1
1 0.989 5446.35 -1
1 0.984 5420.02 -1
1 0.984 5406.62 -1
1 0.981 5385.52 -1
1 0.974 5374.95 -1
1 0.978 5378.8 -1
1 1.008 5384.94 -1
1 1.008 5441.32 -1
1 1.015 5481.55 -1
1 0.995 5499.09 -1
1 0.987 5479.49 -1
1 1.009 5472 -1
1 0.986 5450.2 -1
1 0.986 5413.25 -1
1 0.985 5315.79 -1
1 0.984 5264 -1
1 0.985 5233.07 -1
1 0.931 5246.55 -1
1 0.931 5311.79 -1
1 0.982 5375.26 -1
1 0.973 5396.85 -1
1 0.974 5345.76 -1
1 0.98 5289.65 -1
1 0.962 5277.78 -1
1 0.962 5306.48 -1
1 0.961 5346.66 -1
1 0.955 5337.15 -1
1 0.956 5322.11 -1
1 0.966 5309.3 -1
1 0.966 5331.06 -1
1 1.034 5704.02 -1
1 1 5682.59 -1
1 0.993 5815.29 -1
1 0.969 5832.11 -1
1 0.952 5701.52 -1
1 0.914 5665.22 -1
1 0.966 5516.12 -1
1 0.968 5390.08 -1
1 0.934 5318.68 -1
1 1.045 5462.1 -1
1 1.099 5535.62 -1
1 0.999 5548.22 -1
1 0.974 5593.01 -1
1 0.978 5537.66 -1
1 0.986 5465.16 -1
1 0.983 5530.53 -1
1 0.954 5608.56 -1
1 0.984 5737.55 -1
1 0.984 5872.45 -1
1 1.048 5914.5 -1
1 1.086 5933.34 -1
1 1.06 5952.33 -1
1 1.106 5811.33 -1
1 1.106 5753.84 -1
1 1.104 5747.98 -1
1 1.138 5738.38 -1
1 1.074 5701.49 -1
1 1.028 5634.99 -1
1 1.008 5788.88 -1
1 1.006 5782.59 -1
1 1.007 5852.76 -1
1 1.056 5788.66 -1
1 1.041 5745.6 -1
1 1.027 5627.34 -1
1 1.027 5667.75 -1
1 1.021 5487.96 -1
1 1.041 5591.4 -1
1 1.071 5915.28 -1
1 1.03 5870.41 -1
1 1.03 6009.74 -1
1 1.079 6035.42 -1
1 0.966 5923.34 -1
1 0.943 5588.6 -1
1 0.944 5396.01 -1
1 0.943 5364.01 -1
1 0.932 5350.88 -1
1 0.949 5394.49 -1
1 1.015 5711.55 -1
1 1.012 5941.1 -1
1 1.011 6015.52 -1
1 0.959 5966.53 -1
1 0.911 5646.65 -1
1 0.904 5564.59 -1
1 0.9 5596.68 -1
1 0.945 5681.81 -1
1 0.946 5643.19 -1
1 1.041 5917.65 -1
1 1.049 5966.14 -1
1 1.076 6019.56 -1
1 1.091 5979.91 -1
1 1.087 5854.64 -1
1 1.08 5765.57 -1
1 1.099 5804.41 -1
1 0.998 5674.62 -1
1 0.983 5597.36 -1
1 0.985 5429.25 -1
1 0.949 5394.21 -1
1 0.985 5347.37 -1
1 0.954 5521.18 -1
1 1.071 5672.35 -1
1 1.076 6013.56 -1
1 1.137 5855.79 -1
